"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000287624.1",8.399867679968,0.547642600447538,0.395754532254032,1.38379362916812,0.16642165435061,0.306701462038051
"ENSG00000160838.14",31.6030723313137,0.873011197403541,0.253119795894607,3.44900403509745,0.000562658294042467,0.00386892785896883
"ENSG00000132694.19",5956.92411583351,0.0861599300797432,0.0990853577967115,0.86955259581858,0.384544953192315,0.551939487005226
"ENSG00000211581.1",8.37062350487772,0.316913641778249,0.361545179514134,0.876553359677308,0.38072928164802,0.548742031160453
"ENSG00000237842.2",62.9958390060758,0.0260278621580948,0.193666239367569,0.134395453968077,0.893089876232244,0.939172957460837
"ENSG00000224520.2",11.5837791314163,1.08051908329675,0.392683093050845,2.75163128338923,0.00592992457546433,0.0252182702711637
"ENSG00000253831.3",4.40948606099308,1.38520075856434,0.602655999672153,2.29849326866055,0.0215337305640726,0.0678043137063732
"ENSG00000117036.12",754.473292848855,0.942421737994171,0.16668815195359,5.65380158666926,1.56937366186995e-08,6.63739581718768e-07
"ENSG00000235700.1",5.05316699282716,1.84464167886202,0.598401140983097,3.08261724874306,0.00205188880692559,0.0108255901840998
"ENSG00000227295.2",14.6076522589069,-0.772013197504595,0.358430275110219,-2.15387273652371,0.0312501535560069,0.089632691815475
"ENSG00000158473.8",12.459683933807,0.65215725644007,0.675854044770554,0.96493800915473,0.334575862216446,0.503500424290653
"ENSG00000158477.7",14.9208070342269,-1.01367760868657,0.753860709529768,-1.34464841564546,0.178738800350372,0.322925734468879
"ENSG00000158481.13",6.36944444987913,-1.22989292317618,0.855293569299112,-1.43797751710449,0.150440433438968,0.28545487057292
"ENSG00000158488.16",3.89434915856887,-1.66496696122787,0.737230974608038,-2.25840614213623,0.0239203501501459,0.0735460454868122
"ENSG00000163554.15",5.18514221518218,-0.894456676786949,0.535189639911559,-1.67128922176961,0.0946645643255264,0.203767832831081
"ENSG00000163563.8",1338.67972139065,-0.0816291496127692,0.28189330709317,-0.289574628268097,0.772141679435715,0.862272390154209
"ENSG00000163564.15",5.1751248039455,1.3807913538507,0.504511844401473,2.73688590104124,0.00620238011791313,0.0260778751829488
"ENSG00000163565.20",2114.30825655936,-0.337067079431818,0.126311589767513,-2.66853643479762,0.00761825152256335,0.0304935642092426
"ENSG00000289721.1",5.27336989717147,1.13060431089858,0.512292473625352,2.20695085152747,0.0273174931993612,0.081201698221863
"ENSG00000163568.16",252.880573445282,1.71787210404925,0.312679137262,5.4940413328882,3.92838484337389e-08,1.45933523537571e-06
"ENSG00000158716.9",159.372618108926,-0.296785375485914,0.198907110938837,-1.49208026844839,0.135678103907068,0.26460288370907
"ENSG00000181036.14",180.726981621591,-0.319187662031498,0.197210054398909,-1.61851617050851,0.105551404801854,0.220710952785752
"ENSG00000158714.11",1539.37946750559,-0.962204505896856,0.205612183238857,-4.67970570002205,2.87286998908964e-06,5.34570055496734e-05
"ENSG00000256029.6",16.1635525975192,-0.389871556005451,0.289907222923092,-1.34481491035109,0.178685013956325,0.322911234863549
"ENSG00000272668.2",20.9651102406132,0.696265825370186,0.442873646624356,1.57215456525178,0.115914709534888,0.236591788696825
"ENSG00000158710.15",1144.11507239615,-0.0174741889973418,0.166983708461819,-0.10464607091498,0.916656656068564,0.952717323319309
"ENSG00000162723.10",6.53180365802886,-2.03809183854101,0.879731537428764,-2.31672021728111,0.0205189775291012,0.0654125095746569
"ENSG00000177807.10",11.764073207704,0.573003266863488,0.69513906959313,0.824300189599286,0.40976901090818,0.575222286251556
"ENSG00000143315.8",106.820006014667,-0.257496414514621,0.159596261353726,-1.61342385047423,0.106652454923148,0.222386271606999
"ENSG00000162729.14",315.088167916654,0.120969387386213,0.193148261907247,0.626303266680727,0.531116044096579,0.682891018685301
